c0,c1,c2,c3,c4,c5,c6,c7,distance
1.0,10.0,0.1,14.123299153927032,1.0,2.6194889220749205,0.584970277481496,0.007933956328871202,0.6261920310881917
1.0,10.0,0.1,0.7016638203632232,1.0,3.270307407848023,0.059445194011152155,0.014215421235647053,0.5329122792867971
1.0,10.0,0.1,2.3995775080076,1.0,2.036310515538372,0.08015210875613385,0.006070819548726004,0.38160963621997773
1.0,10.0,0.1,13.141378728715674,1.0,0.8740371192384052,0.07729918086917544,0.31523976571658013,0.8074499316142862
1.0,10.0,0.1,5.093268243788006,1.0,0.6402800662345509,0.11891504984914801,0.06091918707758041,0.5517068448259361
1.0,10.0,0.1,15.52328304894279,1.0,2.432421458336973,1.1856004283361923,0.008433809800250425,0.7410428363516565
1.0,10.0,0.1,12.819967353977143,1.0,0.7603673257881565,1.5308226322839626,0.005666370588630731,0.7678900647113527
1.0,10.0,0.1,45.98359845706394,1.0,1.3311975222745707,1.6544127929775987,0.0039318469141999355,0.37228166054715695
1.0,10.0,0.1,11.354985425460356,1.0,0.5631306278978558,0.41595710749858755,0.005215863174841814,0.6712596131843928
1.0,10.0,0.1,15.363110217329126,1.0,1.012339628355714,0.8282343573602408,0.02470731153008511,0.5554173159580336
1.0,10.0,0.1,19.8695639394888,1.0,1.1036958701060169,0.7826469279454237,0.00896663369624862,0.7764903977260209
1.0,10.0,0.1,0.3878442267742256,1.0,1.0940743856567519,0.04984584732717714,0.0033186684099159396,0.4324847130558929
1.0,10.0,0.1,16.781501542424085,1.0,1.0211483746081755,0.3640503306450718,0.10376569578049552,0.3215893449790287
1.0,10.0,0.1,3.6281807850967547,1.0,0.8523970890946271,0.10448650401714349,0.0034681301621294954,0.7689972420602362
1.0,10.0,0.1,40.37843149518474,1.0,1.0902962271920955,3.7669491381759945,0.005863433735938417,0.5762605709439113
1.0,10.0,0.1,45.70015017184182,1.0,2.1173504108200407,6.036229387782622,0.004247508419699056,0.7210396067057603
1.0,10.0,0.1,5.139172009297738,1.0,1.4538254450905237,0.2390443771579223,0.04538793091201356,0.6990841694020625
1.0,10.0,0.1,2.6295300363164773,1.0,1.0211031357566906,0.07503967795976309,0.04462140251695043,0.8440488580046861
1.0,10.0,0.1,14.289144374578902,1.0,2.405251553939218,1.246787388493877,0.011789515324911211,0.7885311992185203
1.0,10.0,0.1,1.6179674112105367,1.0,2.281314179903177,0.19780869292508946,0.003573265371870324,0.5594933916555166
1.0,10.0,0.1,1.7767285567628572,1.0,1.4915918624362139,0.10973078967582925,0.03885042766771873,0.7494052194907972
1.0,10.0,0.1,3.5051198157636327,1.0,0.3319463169613363,0.09479889979829709,0.0386446486683585,0.6668439302288554
1.0,10.0,0.1,3.816279003803901,1.0,1.5255634330305818,0.2699527098085889,0.0036470477288792075,0.3884488355705615
1.0,10.0,0.1,6.4151409717343615,1.0,0.6898104590894198,0.26697744840970106,0.00460472056711567,0.6359876476000691
1.0,10.0,0.1,2.159722374986728,1.0,1.011906598549569,0.18939673642949933,0.004175903152167807,0.24042870286863668
1.0,10.0,0.1,4.78889444317343,1.0,0.7402964148352253,0.13031052130320894,0.0058244213601177505,0.5070153012065458
1.0,10.0,0.1,12.514898389678992,1.0,0.41948963946003553,0.5693440515839365,0.005621499230662096,0.8091484560066478
1.0,10.0,0.1,5.756776301989595,1.0,2.6769189516538026,0.08519489454597552,0.20058842103578425,0.5814791213541489
1.0,10.0,0.1,48.724206415417264,1.0,1.2225196071845623,3.9230638378289098,0.0030903566093920015,0.298658464796442
1.0,10.0,0.1,2.582294620438725,1.0,1.0814086140865091,0.07435332863998768,0.03370579372525289,0.7275371413320145
1.0,10.0,0.1,13.319887909938894,1.0,2.1002339622746584,0.5027638515487324,0.024974281437404884,0.5316333719535805
1.0,10.0,0.1,34.30156524786781,1.0,0.37125407214660044,1.7840668703653315,0.003974176630999595,0.5226597503716817
1.0,10.0,0.1,10.384132392594113,1.0,1.2865244892847265,0.15349878707713768,0.11182071833207641,0.7435512364026614
1.0,10.0,0.1,11.091963523465857,1.0,1.2253488936026966,0.47703136104142907,0.012712511839982218,0.5150323752869789
1.0,10.0,0.1,1.2325166089594775,1.0,3.2712135705628564,0.07818070945218171,0.027991281698794616,0.815956966098374
1.0,10.0,0.1,3.386367616514848,1.0,3.038365391971736,0.2459615887107944,0.002878086998541845,0.6144067792381102
1.0,10.0,0.1,1.686661946295612,1.0,2.548985350437841,0.05945781211833361,0.015833330911224585,0.5448661522765285
1.0,10.0,0.1,8.737516676648935,1.0,1.2916150263289323,0.08219965773437936,0.0927268812035453,0.600914520073011
1.0,10.0,0.1,1.504319031335921,1.0,3.1559880707740713,0.12235026434986825,0.0032623082933698326,0.726387775816054
1.0,10.0,0.1,25.487194630969647,1.0,1.9022053493748765,0.6914372648788589,0.051898147555542846,0.8240178736180642
1.0,10.0,0.1,4.262221666186049,1.0,2.2080924151821977,0.2828081913841573,0.02028561384695144,0.6728255802705687
1.0,10.0,0.1,13.344083147133881,1.0,2.8998139322384917,0.7928203289043072,0.006881486902636556,0.8409385284117441
1.0,10.0,0.1,26.915715850227564,1.0,1.8656514109242186,1.6921147346332988,0.006976318201062075,0.6307252696120507
1.0,10.0,0.1,0.8047226170656248,1.0,1.7864281858610878,0.05053121957668593,0.004379451014148865,0.6589514253397735
1.0,10.0,0.1,4.852068928868319,1.0,1.9921125969435896,0.16347360851492548,0.0062569492424631844,0.5669894742649118
1.0,10.0,0.1,4.206619343438142,1.0,1.666988806204288,0.5163987551577125,0.004013935594837825,0.8289080154689498
1.0,10.0,0.1,54.33909240079631,1.0,1.7403572039475868,2.0905295550239336,0.040662172065387685,0.7694630185876402
1.0,10.0,0.1,2.3657615902813394,1.0,0.9527031877320392,0.19103825311786565,0.00279763856266439,0.6046448069477418
1.0,10.0,0.1,7.162892823358521,1.0,0.49117735578823907,0.1601714436175536,0.042585868400350904,0.6982917282675857
1.0,10.0,0.1,2.813365071817075,1.0,4.329697434579046,0.2675656452624981,0.00921088289655982,0.7694587308918005
1.0,10.0,0.1,1.6355720851411237,1.0,0.4128906833052279,0.08739087756825525,0.005415974628901293,0.8624456403871269
1.0,10.0,0.1,43.697113187378456,1.0,3.4931862836548855,4.064738949040478,0.00784289894203772,0.7241781690872506
1.0,10.0,0.1,2.1628821973390457,1.0,1.5770744393712663,0.242215897548839,0.0030616518589798064,0.39610442833795745
1.0,10.0,0.1,1.868371609045842,1.0,2.198886275846961,0.1486413570551416,0.009057322110829545,0.6423579954047621
1.0,10.0,0.1,7.882139988772005,1.0,1.6429412262597436,0.3159657751002133,0.03923621358590346,0.6131377703253652
1.0,10.0,0.1,36.2810430433845,1.0,1.0567030178603776,2.578092740827079,0.05238673511007706,0.8854878855893289
1.0,10.0,0.1,2.7099115060125043,1.0,1.5417127938160875,0.25798572782322876,0.011159900748781532,0.5391260081279335
1.0,10.0,0.1,24.81904985501064,1.0,1.409186277467964,0.27507141674747115,0.06470670418431275,0.7584980415934509
1.0,10.0,0.1,1.277436658859152,1.0,2.2093208193695495,0.13292695928227616,0.004117799194015142,0.7276958003963012
1.0,10.0,0.1,0.5121273390123772,1.0,1.9810736769443598,0.08026921066976915,0.0036591328212072197,0.5148067689483412
1.0,10.0,0.1,0.6174758898752292,1.0,1.445021892412,0.05617284576790224,0.004745866867371946,0.8650728903624952
1.0,10.0,0.1,23.757106606812684,1.0,1.8869528888657168,1.022301185152861,0.0026144692132898536,0.5068302913129478
1.0,10.0,0.1,3.6785338625545507,1.0,0.7675504095710596,0.2188902944095115,0.006891968448733638,0.8866433250696082
1.0,10.0,0.1,4.025967034481696,1.0,1.2555762146784495,0.23148291565693407,0.005439620767878296,0.41804013234309434
1.0,10.0,0.1,3.026633108063715,1.0,1.03891189016568,0.5546343937582937,0.006021424614682603,0.8571345098306247
1.0,10.0,0.1,9.629821512443677,1.0,0.6770173905475868,0.5477585199237629,0.005541928586327399,0.6985566998252076
1.0,10.0,0.1,5.619886867721959,1.0,0.3993688871801408,0.37738025166839867,0.003634447466490757,0.8083049849118333
1.0,10.0,0.1,1.1231687336967342,1.0,1.4450793187737017,0.06443914363700574,0.0074590857108427335,0.3283413830712308
1.0,10.0,0.1,11.130866380893746,1.0,0.6074220129032998,0.26122114727122275,0.08473973965211164,0.5182964656106088
1.0,10.0,0.1,10.94226583165209,1.0,0.6681182683998265,0.3152540551686171,0.007877732342794359,0.5818018450061465
1.0,10.0,0.1,35.33567883373126,1.0,0.6713614046681627,1.9394384822939692,0.002676454190642989,0.7997305669333227
1.0,10.0,0.1,2.317015938129298,1.0,1.4755321433557398,0.19442893789739368,0.005089949921761292,0.46894358063318187
1.0,10.0,0.1,42.78159216531475,1.0,2.2169377308924014,1.6155044093148456,0.005858996028537513,0.8819555343104907
1.0,10.0,0.1,0.41922520328086216,1.0,2.6685717116190353,0.09123060356859145,0.005008295725228604,0.6495283045180337
1.0,10.0,0.1,2.096031520506983,1.0,1.185059650162146,0.19123075793485197,0.00647164890013701,0.5724141569335258
1.0,10.0,0.1,16.60929225644941,1.0,2.7774192988171196,2.407578027809967,0.006781082464226558,0.7770325516743568
1.0,10.0,0.1,2.138401480686806,1.0,0.7069796715630896,0.1520673350038694,0.004291624028060436,0.6681410225740939
1.0,10.0,0.1,32.70205636056471,1.0,1.757132929241318,2.22573721823575,0.042993848795607276,0.47375563204892884
1.0,10.0,0.1,1.5934361971769633,1.0,0.9424001501978412,0.05653862828431919,0.014693363825197139,0.6451622045827484
1.0,10.0,0.1,9.033725260074277,1.0,0.5833575164063901,0.26195767793745534,0.04236301642589946,0.6295429544419459
1.0,10.0,0.1,3.574251367797595,1.0,2.947407265108894,0.10504521996616832,0.0038692019655556485,0.8148307152587057
1.0,10.0,0.1,8.085464300733303,1.0,2.8167298808277788,0.714440008119255,0.015803981665040847,0.5735518059185097
1.0,10.0,0.1,4.4305258481139775,1.0,2.085038227753541,0.2110719890193052,0.005439594167881424,0.6256384959109592
1.0,10.0,0.1,44.01852752804247,1.0,1.4863115927010324,0.5850073176946491,0.07454332791588103,0.6167490404029341
1.0,10.0,0.1,2.010483211817206,1.0,2.077429079955928,0.24703520166006396,0.005499912804484259,0.8417548895717089
1.0,10.0,0.1,2.7665912220681323,1.0,0.562646971627575,0.14840741470368674,0.012592585745514197,0.6282859258879101
1.0,10.0,0.1,40.13836716567631,1.0,2.3493920377202917,1.4888761330164701,0.01215476615118021,0.7394034643540415
1.0,10.0,0.1,11.066079192661011,1.0,1.6170214822155098,1.192885018207362,0.00979928081941393,0.6590720371149039
1.0,10.0,0.1,6.069641539107545,1.0,1.6121401658777808,0.21718910336511943,0.0029819228960461055,0.5907219277042726
1.0,10.0,0.1,1.0863270359497252,1.0,2.095728430942057,0.0906411070770549,0.005843093694026203,0.8000302515608411
1.0,10.0,0.1,5.150984222910412,1.0,2.7512513176310227,0.5346416409374191,0.003379333474732878,0.6682978276749663
1.0,10.0,0.1,14.903721381461107,1.0,1.417784010156683,0.5958807923146044,0.005918024391527032,0.5948219248287103
1.0,10.0,0.1,1.5343474642193766,1.0,1.3667351897355122,0.05059578967603428,0.007400686974002607,0.34943079151093664
1.0,10.0,0.1,4.133400030088037,1.0,2.873049322149889,0.18518541240607847,0.028722461964966334,0.6244926597293767
1.0,10.0,0.1,5.941518574964728,1.0,2.840818918625765,1.1069478275646707,0.009830899220175746,0.806447252893202
1.0,10.0,0.1,37.053389650374086,1.0,0.21681286554995222,0.650640385388786,0.11926386592815387,0.8089296993740603
1.0,10.0,0.1,29.32558149933326,1.0,1.1983945290291285,0.5817169930413897,0.0956090232788683,0.6207555394443476
1.0,10.0,0.1,0.941404731666963,1.0,0.6363798516869281,0.08791373288292871,0.00558712747623349,0.41987085855371786
1.0,10.0,0.1,41.57294453694909,1.0,1.5159765080365224,2.564802027911408,0.005484305805789591,0.26370205858722745
1.0,10.0,0.1,16.743191856458836,1.0,0.9338765562528577,0.23944205635663257,0.23439101801326115,0.23657552206300633
1.0,10.0,0.1,9.044991366797637,1.0,1.194606021603017,0.36472686252850006,0.041070413334068585,0.575419536260556
1.0,10.0,0.1,10.527420920199003,1.0,1.731549291593557,0.9700851783197569,0.006453534132994159,0.5333748239907892
1.0,10.0,0.1,7.6520122910144135,1.0,1.4955660529852353,0.34397172296438805,0.014766310365198244,0.3604038292756938
1.0,10.0,0.1,9.986179148233171,1.0,1.631505274242254,0.6247523982154908,0.005209270101618907,0.6270375800509611
1.0,10.0,0.1,1.947571961866131,1.0,0.9302830861147696,0.09552797716729843,0.027435065404279837,0.44307189610035613
1.0,10.0,0.1,1.3877980147084759,1.0,0.422362415182869,0.07628441032913683,0.005005445659000098,0.5644651761101963
1.0,10.0,0.1,15.677114185575356,1.0,1.1741838177215742,1.256456415935046,0.005176999809109601,0.5671254678373734
1.0,10.0,0.1,5.663898397485144,1.0,1.2827081878311595,0.24239291254641915,0.002784443555875597,0.7783186487928903
1.0,10.0,0.1,0.576948203948567,1.0,1.6499069172394876,0.05341339307267068,0.015312847422017687,0.6247256153306164
1.0,10.0,0.1,0.938492184565835,1.0,1.9280286538713256,0.11776954074570856,0.00327740398719024,0.5172354239428935
1.0,10.0,0.1,0.8057362334762357,1.0,0.9734369232099687,0.08862895779484696,0.002834328946087437,0.2914248207423179
1.0,10.0,0.1,6.482629771623065,1.0,1.1791656545389686,0.6504496592456667,0.004212049459177494,0.6166422434489274
1.0,10.0,0.1,12.573843464116507,1.0,2.138882627507066,0.43467778576131394,0.026542588091720363,0.7716660149718985
1.0,10.0,0.1,8.617895484961574,1.0,0.7920420099682924,0.5660563473390127,0.016189766641325133,0.8474899755600069
1.0,10.0,0.1,17.970678155839696,1.0,2.305781380870509,0.45420414267165665,0.010422315851134114,0.4634003675589873
1.0,10.0,0.1,2.0873850418083295,1.0,2.37696686510549,0.07862960266293154,0.016966309054845453,0.8764028536431305
1.0,10.0,0.1,9.103730345671439,1.0,2.612662500380428,0.5643956191182402,0.01484214066121042,0.47718718999646215
1.0,10.0,0.1,1.9726853962620994,1.0,0.3871770663028891,0.19403884295935717,0.004815466330238084,0.40076143768202405
1.0,10.0,0.1,11.662680088162572,1.0,0.5374552209311959,0.9196128105810317,0.005335327211977829,0.6326900898751698
1.0,10.0,0.1,32.98765033801697,1.0,2.857831603048758,1.3548530407689796,0.020858033558850568,0.8106410993473684
1.0,10.0,0.1,19.3343584270268,1.0,1.105333705056108,2.0275954916074572,0.007829311005020411,0.5732714220612615
1.0,10.0,0.1,2.1120487410605615,1.0,1.5355376388544129,0.07318396387138802,0.031821579201586354,0.4573774216012406
1.0,10.0,0.1,25.469216032451254,1.0,2.6887560701169537,3.726793368646434,0.009472360047610557,0.8588307514835297
1.0,10.0,0.1,18.21758128727464,1.0,1.608809490273579,1.1949995659172887,0.0028200578862404325,0.7281958077549869
1.0,10.0,0.1,3.5596526022102846,1.0,0.6614529100289005,0.06322435108648296,0.005362309930691348,0.5678840188148359
1.0,10.0,0.1,13.605732835969025,1.0,0.9064702288538954,0.09911533250128401,0.30811055016868916,0.5845280737136598
1.0,10.0,0.1,3.2161110139364193,1.0,0.6373252123830967,0.22108972839191168,0.02123244709019264,0.263710348083548
1.0,10.0,0.1,10.81176677318336,1.0,0.6565119969451065,0.3736175896938985,0.004548945417553557,0.5932398521110143
1.0,10.0,0.1,0.8335963618541514,1.0,0.877671179851782,0.07176180194640933,0.003619270063076171,0.8318892038541472
1.0,10.0,0.1,1.7892245042142498,1.0,0.4602778697136598,0.10142044453950842,0.023567357366750672,0.8013922074223105
1.0,10.0,0.1,2.296364864467065,1.0,2.391081920409907,0.2054114650349648,0.010487398152841705,0.553042650017114
1.0,10.0,0.1,3.120701043978598,1.0,0.8652526974709176,0.07861996842068071,0.009882928173579103,0.8223671994501136
1.0,10.0,0.1,4.723383645919969,1.0,1.2558891644779606,0.2877651244430864,0.003705639480780588,0.5719066131843846
1.0,10.0,0.1,0.6124168600598007,1.0,0.7099931474326932,0.07845573648067226,0.0040054038117476425,0.5672711641568373
1.0,10.0,0.1,2.060773196917519,1.0,1.9983395732625446,0.13100172587299416,0.025625328834955743,0.6946136256216755
1.0,10.0,0.1,6.779759611331234,1.0,1.0459715247466574,0.3422637433577062,0.009286109377617225,0.4788806921356507
1.0,10.0,0.1,20.120920127092806,1.0,1.3295623973671258,1.116636293182643,0.011301181902072945,0.6868028383068112
1.0,10.0,0.1,5.364407319958351,1.0,1.2838851437431271,0.04999766139047886,0.1442842080284898,0.7942047500997714
1.0,10.0,0.1,7.807846693043449,1.0,0.6889289424495666,0.3991980822882079,0.006242136749452765,0.4181383444789619
1.0,10.0,0.1,4.813305572909954,1.0,2.7745733382188935,0.3506048780860805,0.004126470787184007,0.7509723332131624
1.0,10.0,0.1,13.176510334402257,1.0,1.1493380263051622,0.4242230222760108,0.006190800638697349,0.8333899541996705
1.0,10.0,0.1,6.063458504068345,1.0,2.7061596317883883,0.07286314078177532,0.12532615497583782,0.8597546469735776
1.0,10.0,0.1,6.572833196388554,1.0,2.0536868039560665,0.3360463153890882,0.0046035918511730355,0.23763129132720712
1.0,10.0,0.1,1.575118602618324,1.0,0.4578064193852143,0.09885322702553068,0.009790070169717202,0.4689089547055072
1.0,10.0,0.1,37.674997896750355,1.0,2.8523942881880773,0.7761155811354268,0.17459528246092584,0.8696054646976199
1.0,10.0,0.1,27.66442174833313,1.0,0.18545517008050724,1.7891900571544035,0.020391005873983462,0.8615688535479208
1.0,10.0,0.1,43.84510087936986,1.0,3.0963902007460575,2.7161490705316464,0.0029497544588634452,0.694600106084518
1.0,10.0,0.1,13.671620975227773,1.0,1.782637574423158,0.19308298572225527,0.04063912584958497,0.7917244290882468
1.0,10.0,0.1,1.0821706041898376,1.0,1.1087075766569994,0.09907065648018142,0.002792834250333164,0.6927062163302429
1.0,10.0,0.1,0.5329347622864761,1.0,4.419438319385659,0.09858055584794626,0.0035597330391786697,0.8414212948481226
1.0,10.0,0.1,11.288098680506272,1.0,2.7422940245345275,3.003033102060387,0.006500908266185225,0.825516767748266
1.0,10.0,0.1,1.1040888571037861,1.0,0.42203262000096203,0.12476915544718403,0.004303847628308091,0.7231924270482423
1.0,10.0,0.1,16.954111261493615,1.0,1.9734447190430857,0.3524922587599565,0.03462061418318861,0.646741181383706
1.0,10.0,0.1,1.547957606749197,1.0,0.38603566241984927,0.09016744208556753,0.01099119601481,0.7108287412687407
1.0,10.0,0.1,1.2668277571033606,1.0,1.5748479333498993,0.10316770087795112,0.010597658258295665,0.8282277263507114
1.0,10.0,0.1,4.451390137666947,1.0,1.41580917191141,0.10368097650588438,0.07037492170243298,0.7183208074386614
1.0,10.0,0.1,15.258331929316578,1.0,1.1704795776172756,0.48296501572596723,0.041155061118112485,0.4310800380233019
1.0,10.0,0.1,17.119881192801813,1.0,1.213153934707799,0.6739127298232044,0.004711908619032601,0.6065563589940189
1.0,10.0,0.1,41.16850013992151,1.0,3.0223981363773595,3.9579035276358123,0.007208078326235688,0.6802605550669354
1.0,10.0,0.1,3.4915232985793923,1.0,0.7341481200236377,0.18586990496355899,0.00969939645166494,0.7179130594558711
1.0,10.0,0.1,49.16930675568106,1.0,1.226711140147583,4.540346391435429,0.008298263507483047,0.7475067629701572
1.0,10.0,0.1,0.7292378113168024,1.0,0.17756403551085187,0.07945729785752177,0.026997662941749018,0.6318032552566505
1.0,10.0,0.1,2.971063060516968,1.0,0.5129384421885015,0.1700450476248615,0.011311365629997018,0.5616460553746322
1.0,10.0,0.1,8.855877878212556,1.0,1.288853488928025,0.7752873568650825,0.012009189377870311,0.5298670925857922
1.0,10.0,0.1,4.752548428081462,1.0,1.7033142194159732,0.2784279182546129,0.007345265265047743,0.46839874312130303
1.0,10.0,0.1,5.129953575281578,1.0,1.227181780861654,0.3896836862233869,0.003216674971467939,0.8493560357522038
1.0,10.0,0.1,1.6380970219642652,1.0,0.7350500759089909,0.07349968556652035,0.012976651632706093,0.7342349490922169
1.0,10.0,0.1,0.9347012776273713,1.0,1.719584784019956,0.051006556758147296,0.02183984812473735,0.5363122773881308
1.0,10.0,0.1,18.0162003023578,1.0,1.136833743370092,0.8098495483181325,0.021110659901056546,0.3612217319003119
1.0,10.0,0.1,24.17450293445562,1.0,1.6351117542167888,2.5008906460116633,0.002534641193871427,0.6474109569557419
1.0,10.0,0.1,2.6763223967148875,1.0,2.3419389157292203,0.15912720123262608,0.0056331097969763485,0.4399296015740843
1.0,10.0,0.1,7.015150639549503,1.0,0.189947538888942,0.3100678083696947,0.05609035474999311,0.7143614688642779
1.0,10.0,0.1,3.8069239823862384,1.0,1.3426214978912265,0.05347599624216314,0.007431076270445738,0.7263056342854816
1.0,10.0,0.1,4.906869381826573,1.0,2.3750213245132765,0.05158302483265847,0.12461854403786954,0.6687997354144697
1.0,10.0,0.1,10.474538547253204,1.0,0.5945431541099618,0.6350043242530298,0.006435837721013041,0.7203496898224382
1.0,10.0,0.1,3.311998577041978,1.0,0.49325802355680926,0.4905893942864948,0.006018469702619593,0.6690005698400854
1.0,10.0,0.1,2.9845309631876575,1.0,1.7148810959604268,0.13294482748658645,0.022069200102606806,0.858823899826338
1.0,10.0,0.1,6.214264024881186,1.0,0.4817090320586888,0.1609291226852678,0.09049695466192564,0.7834856854232735
1.0,10.0,0.1,6.812756119700866,1.0,1.844082227258685,0.2507274000651309,0.006808164858622577,0.7748962565518456
1.0,10.0,0.1,19.062142114106546,1.0,2.3663727418677736,0.45181120039360906,0.055474482657516574,0.8559792534370153
1.0,10.0,0.1,10.444628808280955,1.0,2.0556268305372507,0.2483655494823114,0.017052134244413958,0.7786086358749627
1.0,10.0,0.1,13.961330506191715,1.0,0.26901029203337234,0.7279439570519144,0.003222332524179955,0.6476937758449858
1.0,10.0,0.1,10.502154519083632,1.0,0.9977608139074918,0.49071185498104364,0.008494520045617637,0.14851725530194868
1.0,10.0,0.1,1.578766432812915,1.0,0.3011761935417985,0.09611418400867484,0.030264649554785757,0.5675093758793963
1.0,10.0,0.1,6.7965773119521415,1.0,1.3774150962260212,0.5851799028887935,0.0045192736197225535,0.7089053414547953
1.0,10.0,0.1,1.3143157444732212,1.0,1.5651097074218216,0.05122882906911473,0.0031531174646563876,0.8250646060517085
1.0,10.0,0.1,13.231184650950405,1.0,1.0974989397038564,0.4518724855640405,0.04117502101710152,0.5171039845807617
1.0,10.0,0.1,1.0585838583108476,1.0,1.017806649408616,0.12285443132172914,0.0026116093344576356,0.3873393417012163
1.0,10.0,0.1,8.439046435535934,1.0,1.2087113981044288,0.9399121290846489,0.011332246752188286,0.6053081781312827
1.0,10.0,0.1,28.357612511025778,1.0,2.973244871621111,2.611635485294083,0.014989869166787012,0.6614301920623281
1.0,10.0,0.1,6.720758085001258,1.0,2.0587121112834676,0.24035906445718566,0.010408276743516479,0.7252796413376105
1.0,10.0,0.1,24.901514634913077,1.0,1.7972771051113983,3.8241613524031393,0.004852511452196407,0.6550339391178664
1.0,10.0,0.1,4.845046935286966,1.0,1.3569888199176265,0.16520012148538604,0.03117146955078405,0.5161010862426597
1.0,10.0,0.1,13.759855581046754,1.0,1.206380934922784,0.7342734146058549,0.015084556513050986,0.7062345329222448
1.0,10.0,0.1,48.53458304044329,1.0,1.5597632352157809,1.083202085579399,0.007103589729624019,0.8780701680212158
1.0,10.0,0.1,10.99675439842974,1.0,1.60323635478639,0.7024614886791429,0.010810531853327244,0.8573720079971869
1.0,10.0,0.1,2.2465730851751213,1.0,1.3268658054637685,0.13316051327662085,0.005549244322374831,0.7169169953621645
1.0,10.0,0.1,45.62171206227341,1.0,1.883670262236257,1.1159374961673099,0.1252105029030002,0.3370443002084683
1.0,10.0,0.1,36.74594070333005,1.0,1.9072693987456448,2.3792065822600894,0.006048269377691633,0.6311657201777645
1.0,10.0,0.1,3.721488466843588,1.0,0.7656335679617811,0.15496343863553136,0.0049588802130916985,0.51673899166912
1.0,10.0,0.1,9.997161917845649,1.0,0.5116415922876272,0.13201151875751213,0.10437394459873331,0.8370291340985521
1.0,10.0,0.1,17.187485390399093,1.0,0.7464833185002436,0.5460507800974631,0.006528818287192149,0.3826109282694713
1.0,10.0,0.1,4.710949262003338,1.0,1.6132901534313226,0.0614458637153194,0.23597325315787052,0.34869817684850785
1.0,10.0,0.1,28.098910852426638,1.0,0.7927350040593952,2.451677091221011,0.01500216221461757,0.8542370042594987
1.0,10.0,0.1,2.6425208660516177,1.0,1.0696614738514076,0.08778172577056773,0.014523315910799538,0.7014469615307981
1.0,10.0,0.1,4.875782258537048,1.0,2.5937928654659608,0.1408779297130571,0.03958926769716006,0.7809560549516671
1.0,10.0,0.1,8.676191671931834,1.0,2.7746279125608715,0.6029450287859025,0.0032599425731090078,0.8470523060527336
1.0,10.0,0.1,14.089030215797568,1.0,0.618818720172129,0.850719481619558,0.029240154512804952,0.5125313737953322
1.0,10.0,0.1,5.234992535925889,1.0,0.758207213840807,0.22757724522588724,0.02154319814047816,0.2525042983291136
1.0,10.0,0.1,4.9312230107519905,1.0,0.6541735997156695,0.09285646176414172,0.017306381569669585,0.49458659095029506
1.0,10.0,0.1,2.185879322354953,1.0,1.5982725754293021,0.26854997307939976,0.0028915658542381425,0.6263896863249218
1.0,10.0,0.1,4.6581838735891505,1.0,1.692161532233733,0.38933585109763535,0.010812498386824744,0.8508844164170168
1.0,10.0,0.1,7.2798870210421365,1.0,0.17701434604945201,0.31747764488836444,0.005535329074356975,0.8037029878050973
1.0,10.0,0.1,3.1259973408623742,1.0,0.6152113538282244,0.2736176767656818,0.0425794736998028,0.46764838313719737
1.0,10.0,0.1,19.509725047061142,1.0,1.3554179044910615,1.6456984004747301,0.007452689028148975,0.6389075734504583
1.0,10.0,0.1,27.55789593362615,1.0,0.47424097451319114,1.1951154341329544,0.022012017415638768,0.4589773506858744
1.0,10.0,0.1,0.8739692083079194,1.0,0.9355202230946358,0.06429044680678585,0.012349816241034666,0.6518432309219908
1.0,10.0,0.1,3.2506029314796945,1.0,1.047344690114585,0.11290552551473818,0.004599316399443274,0.6754182570106166
1.0,10.0,0.1,0.6060436743031086,1.0,1.2791026250526727,0.06049822312241329,0.009437900361942054,0.8746262331656773
1.0,10.0,0.1,8.723321955844373,1.0,2.076145533934575,1.1482166488573637,0.006209626830650473,0.5436922759739308
1.0,10.0,0.1,5.415529799739604,1.0,0.3873116271130399,0.22564932486663405,0.019050344259868367,0.6674636296633008
1.0,10.0,0.1,4.873217704257993,1.0,1.6268042717272375,0.37902976266393035,0.004848541989150621,0.617654146421989
1.0,10.0,0.1,41.46367940973569,1.0,2.2364427128152298,1.2270974117685929,0.044145215927495485,0.8047624969339249
1.0,10.0,0.1,25.616785323813087,1.0,2.644422000213756,1.3331258756653424,0.026084806226835164,0.8058257914929103
1.0,10.0,0.1,10.457962630516194,1.0,1.1573117823219061,0.17953393789138392,0.021439288032014364,0.5972615199290885
1.0,10.0,0.1,1.8687823140808277,1.0,0.9494585599385079,0.06762162718670531,0.009294041663678044,0.39555293324600554
1.0,10.0,0.1,13.788195464846412,1.0,3.610071822437342,0.9484291999921064,0.010437066932182736,0.8457551057653153
1.0,10.0,0.1,11.454572515016999,1.0,1.2260432168898014,1.62959065215116,0.003990773619752317,0.40769639347758985
1.0,10.0,0.1,15.186040152697355,1.0,2.770819161944395,1.5777207951260683,0.007827635557328138,0.7371253815741999
1.0,10.0,0.1,2.2355165188905404,1.0,2.479845513715798,0.27778055091430087,0.0044918947109019005,0.8437024800058366
1.0,10.0,0.1,20.609063151125547,1.0,1.9683464375439985,2.070258716588349,0.012275729312247605,0.4912648467793418
1.0,10.0,0.1,14.835469275111492,1.0,2.262907161224504,1.0577414233780247,0.01852855860757906,0.608127410666914
1.0,10.0,0.1,21.717252057471377,1.0,2.4667798778077277,2.012298680093725,0.006458135094073448,0.6972849543693616
